0,0,26,0,-0.707107,0.707107
1,0,26,0,-0.707107,0.707107
1,1,27,0,-0.707107,0.707107
0,0,26,0.707107,0,-0.707107
0,1,26,0.707107,0,-0.707107
1,1,27,0.707107,0,-0.707107
1,0,26,-0.707107,0,0.707107
2,0,27,-0.707107,0,0.707107
2,1,27,-0.707107,0,0.707107
1,0,26,0,0.707107,-0.707107
1,1,27,0,0.707107,-0.707107
2,1,27,0,0.707107,-0.707107
2,0,27,0,-0.707107,0.707107
3,0,27,0,-0.707107,0.707107
3,1,28,0,-0.707107,0.707107
2,0,27,0.707107,0,-0.707107
2,1,27,0.707107,0,-0.707107
3,1,28,0.707107,0,-0.707107
3,0,27,-0.707107,0,0.707107
4,0,28,-0.707107,0,0.707107
4,1,28,-0.707107,0,0.707107
3,0,27,0,0.707107,-0.707107
3,1,28,0,0.707107,-0.707107
4,1,28,0,0.707107,-0.707107
4,0,28,-0.707107,0,0.707107
5,0,29,-0.707107,0,0.707107
5,1,29,-0.707107,0,0.707107
4,0,28,0.707107,0,-0.707107
4,1,28,0.707107,0,-0.707107
5,1,29,0.707107,0,-0.707107
5,0,29,-0.816497,0.408248,0.408248
6,0,31,-0.816497,0.408248,0.408248
6,1,30,-0.816497,0.408248,0.408248
5,0,29,0.707107,0,-0.707107
5,1,29,0.707107,0,-0.707107
6,1,30,0.707107,0,-0.707107
6,0,31,-0.707107,0,0.707107
7,0,32,-0.707107,0,0.707107
7,1,32,-0.707107,0,0.707107
6,0,31,0.816497,-0.408248,-0.408248
6,1,30,0.816497,-0.408248,-0.408248
7,1,32,0.816497,-0.408248,-0.408248
7,0,32,-0.816497,0.408248,0.408248
8,0,34,-0.816497,0.408248,0.408248
8,1,33,-0.816497,0.408248,0.408248
7,0,32,0.707107,0,-0.707107
7,1,32,0.707107,0,-0.707107
8,1,33,0.707107,0,-0.707107
8,0,34,-0.57735,0.57735,0.57735
9,0,35,-0.57735,0.57735,0.57735
9,1,34,-0.57735,0.57735,0.57735
8,0,34,0.57735,-0.57735,-0.57735
8,1,33,0.57735,-0.57735,-0.57735
9,1,34,0.57735,-0.57735,-0.57735
9,0,35,-0.57735,0.57735,0.57735
10,0,36,-0.57735,0.57735,0.57735
10,1,35,-0.57735,0.57735,0.57735
9,0,35,0.57735,-0.57735,-0.57735
9,1,34,0.57735,-0.57735,-0.57735
10,1,35,0.57735,-0.57735,-0.57735
10,0,36,0,0,1
11,0,36,0,0,1
11,1,36,0,0,1
10,0,36,0.57735,-0.57735,-0.57735
10,1,35,0.57735,-0.57735,-0.57735
11,1,36,0.57735,-0.57735,-0.57735
11,0,36,-0.57735,0.57735,0.57735
12,0,37,-0.57735,0.57735,0.57735
12,1,36,-0.57735,0.57735,0.57735
11,0,36,0,0,-1
11,1,36,0,0,-1
12,1,36,0,0,-1
12,0,37,0,0,1
13,0,37,0,0,1
13,1,37,0,0,1
12,0,37,0.57735,-0.57735,-0.57735
12,1,36,0.57735,-0.57735,-0.57735
13,1,37,0.57735,-0.57735,-0.57735
13,0,37,0,0,1
14,0,37,0,0,1
14,1,37,0,0,1
13,0,37,0,0,-1
13,1,37,0,0,-1
14,1,37,0,0,-1
14,0,37,0,0,1
15,0,37,0,0,1
15,1,37,0,0,1
14,0,37,0,0,-1
14,1,37,0,0,-1
15,1,37,0,0,-1
15,0,37,0,0,1
16,0,37,0,0,1
16,1,37,0,0,1
15,0,37,0,0,-1
15,1,37,0,0,-1
16,1,37,0,0,-1
16,0,37,0,0,1
17,0,37,0,0,1
17,1,37,0,0,1
16,0,37,0,0,-1
16,1,37,0,0,-1
17,1,37,0,0,-1
17,0,37,0,0,1
18,0,37,0,0,1
18,1,37,0,0,1
17,0,37,0,0,-1
17,1,37,0,0,-1
18,1,37,0,0,-1
18,0,37,-0,0.707107,0.707107
19,0,37,-0,0.707107,0.707107
19,1,36,-0,0.707107,0.707107
18,0,37,-0.707107,0,-0.707107
18,1,37,-0.707107,0,-0.707107
19,1,36,-0.707107,0,-0.707107
19,0,37,0.707107,0,0.707107
20,0,36,0.707107,0,0.707107
20,1,36,0.707107,0,0.707107
19,0,37,0,-0.707107,-0.707107
19,1,36,0,-0.707107,-0.707107
20,1,36,0,-0.707107,-0.707107
20,0,36,0,0,1
21,0,36,0,0,1
21,1,36,0,0,1
20,0,36,0,0,-1
20,1,36,0,0,-1
21,1,36,0,0,-1
21,0,36,0,0,1
22,0,36,0,0,1
22,1,36,0,0,1
21,0,36,0,0,-1
21,1,36,0,0,-1
22,1,36,0,0,-1
22,0,36,0.707107,0,0.707107
23,0,35,0.707107,0,0.707107
23,1,35,0.707107,0,0.707107
22,0,36,-0.707107,0,-0.707107
22,1,36,-0.707107,0,-0.707107
23,1,35,-0.707107,0,-0.707107
23,0,35,0.57735,-0.57735,0.57735
24,0,34,0.57735,-0.57735,0.57735
24,1,35,0.57735,-0.57735,0.57735
23,0,35,0,0,-1
23,1,35,0,0,-1
24,1,35,0,0,-1
24,0,34,0.57735,-0.57735,0.57735
25,0,33,0.57735,-0.57735,0.57735
25,1,34,0.57735,-0.57735,0.57735
24,0,34,-0.57735,0.57735,-0.57735
24,1,35,-0.57735,0.57735,-0.57735
25,1,34,-0.57735,0.57735,-0.57735
25,0,33,0.57735,-0.57735,0.57735
26,0,32,0.57735,-0.57735,0.57735
26,1,33,0.57735,-0.57735,0.57735
25,0,33,-0.57735,0.57735,-0.57735
25,1,34,-0.57735,0.57735,-0.57735
26,1,33,-0.57735,0.57735,-0.57735
26,0,32,0.57735,-0.57735,0.57735
27,0,31,0.57735,-0.57735,0.57735
27,1,32,0.57735,-0.57735,0.57735
26,0,32,-0.57735,0.57735,-0.57735
26,1,33,-0.57735,0.57735,-0.57735
27,1,32,-0.57735,0.57735,-0.57735
27,0,31,0.707107,0,0.707107
28,0,30,0.707107,0,0.707107
28,1,30,0.707107,0,0.707107
27,0,31,-0.816497,0.408248,-0.408248
27,1,32,-0.816497,0.408248,-0.408248
28,1,30,-0.816497,0.408248,-0.408248
28,0,30,0.816497,-0.408248,0.408248
29,0,28,0.816497,-0.408248,0.408248
29,1,29,0.816497,-0.408248,0.408248
28,0,30,-0.707107,0,-0.707107
28,1,30,-0.707107,0,-0.707107
29,1,29,-0.707107,0,-0.707107
29,0,28,0.57735,-0.57735,0.57735
30,0,27,0.57735,-0.57735,0.57735
30,1,28,0.57735,-0.57735,0.57735
29,0,28,-0.57735,0.57735,-0.57735
29,1,29,-0.57735,0.57735,-0.57735
30,1,28,-0.57735,0.57735,-0.57735
30,0,27,0,0,1
31,0,27,0,0,1
31,1,27,0,0,1
30,0,27,-0.57735,0.57735,-0.57735
30,1,28,-0.57735,0.57735,-0.57735
31,1,27,-0.57735,0.57735,-0.57735
31,0,27,-0.57735,0.57735,0.57735
32,0,28,-0.57735,0.57735,0.57735
32,1,27,-0.57735,0.57735,0.57735
31,0,27,0,0,-1
31,1,27,0,0,-1
32,1,27,0,0,-1
32,0,28,0.707107,0,0.707107
33,0,27,0.707107,0,0.707107
33,1,27,0.707107,0,0.707107
32,0,28,0,-0.707107,-0.707107
32,1,27,0,-0.707107,-0.707107
33,1,27,0,-0.707107,-0.707107
33,0,27,0.894427,0,0.447214
34,0,25,0.894427,0,0.447214
34,1,25,0.894427,0,0.447214
33,0,27,-0.894427,0,-0.447214
33,1,27,-0.894427,0,-0.447214
34,1,25,-0.894427,0,-0.447214
34,0,25,0.57735,0.57735,0.57735
35,0,24,0.57735,0.57735,0.57735
35,1,23,0.57735,0.57735,0.57735
34,0,25,-0.894427,0,-0.447214
34,1,25,-0.894427,0,-0.447214
35,1,23,-0.894427,0,-0.447214
35,0,24,0.57735,0.57735,0.57735
36,0,23,0.57735,0.57735,0.57735
36,1,22,0.57735,0.57735,0.57735
35,0,24,-0.57735,-0.57735,-0.57735
35,1,23,-0.57735,-0.57735,-0.57735
36,1,22,-0.57735,-0.57735,-0.57735
36,0,23,-0,0.707107,0.707107
37,0,23,-0,0.707107,0.707107
37,1,22,-0,0.707107,0.707107
36,0,23,0,-0.707107,-0.707107
36,1,22,0,-0.707107,-0.707107
37,1,22,0,-0.707107,-0.707107
37,0,23,-0,0.707107,0.707107
38,0,23,-0,0.707107,0.707107
38,1,22,-0,0.707107,0.707107
37,0,23,0,-0.707107,-0.707107
37,1,22,0,-0.707107,-0.707107
38,1,22,0,-0.707107,-0.707107
38,0,23,-0,0.707107,0.707107
39,0,23,-0,0.707107,0.707107
39,1,22,-0,0.707107,0.707107
38,0,23,0,-0.707107,-0.707107
38,1,22,0,-0.707107,-0.707107
39,1,22,0,-0.707107,-0.707107
39,0,23,0,0,1
40,0,23,0,0,1
40,1,23,0,0,1
39,0,23,0.57735,-0.57735,-0.57735
39,1,22,0.57735,-0.57735,-0.57735
40,1,23,0.57735,-0.57735,-0.57735
40,0,23,-0.816497,0.408248,0.408248
41,0,25,-0.816497,0.408248,0.408248
41,1,24,-0.816497,0.408248,0.408248
40,0,23,0.707107,0,-0.707107
40,1,23,0.707107,0,-0.707107
41,1,24,0.707107,0,-0.707107
